"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","averageRating","numVotes","directors","writers","director_writer_pair"
"tt3175310","tvEpisode","The Secret Diary of Desmond Pfeiffer","The Secret Diary of Desmond Pfeiffer","0","2012",NA,NA,"Comedy",6.8,14,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3175312","tvEpisode","Deception of a Generation: Part 2","Deception of a Generation: Part 2","0","2013",NA,"26","Comedy",9.2,14,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3175314","tvEpisode","Gary Coleman: For Safety's Sake","Gary Coleman: For Safety's Sake","0","2013",NA,NA,"Comedy",7.7,12,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3175318","tvEpisode","Cavemen","Cavemen","0","2013",NA,"19","Comedy",8.5,11,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3175320","tvEpisode","Return of the Ewok","Return of the Ewok","0","2013",NA,"7","Comedy",8,8,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3182370","tvEpisode","Deadtime Stories Exclusive First Look, Contest & Creator Annette Cascone Interview!","Deadtime Stories Exclusive First Look, Contest & Creator Annette Cascone Interview!","0","2013",NA,NA,"Talk-Show",7.4,21,"nm4440179","nm4440179","nm4440179 - nm4440179"
"tt3184074","tvEpisode","Xtro","Xtro","0","2013",NA,"18","Comedy",8.1,14,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3184076","tvEpisode","Halloween","Halloween","0","2013",NA,"25","Comedy",7.5,21,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3185916","tvEpisode","Ako prijatelji i rodbina ne ocekuju tvoj povratak, onda tvoje nepokretnosti lako mogu dobiti noge. Nije mudro organizovati rodjendan bez slavljenika, niti sahranu bez pokojnika","Ako prijatelji i rodbina ne ocekuju tvoj povratak, onda tvoje nepokretnosti lako mogu dobiti noge. Nije mudro organizovati rodjendan bez slavljenika, niti sahranu bez pokojnika","0","2014",NA,NA,"Comedy",8.6,21,"nm1030346","nm1636775","nm1030346 - nm1636775"
"tt3189212","tvEpisode","The Raven Mystery Train: Departure","The Raven Mystery Train: Departure","0","2013",NA,NA,"Animation,Comedy,Crime",8.6,39,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt3189220","tvEpisode","The Raven Mystery Train: Tunnel","The Raven Mystery Train: Tunnel","0","2013",NA,NA,"Animation,Comedy,Crime",8.7,39,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt3189244","tvEpisode","The Raven Mystery Train: Junction","The Raven Mystery Train: Junction","0","2013",NA,NA,"Animation,Comedy,Crime",8.8,39,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt3189246","tvEpisode","The Raven Mystery Train: Final Destination","The Raven Mystery Train: Final Destination","0","2013",NA,NA,"Animation,Comedy,Crime",9,51,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt3189260","tvEpisode","Conan Inside the Locked Room","Conan Inside the Locked Room","0","2013",NA,NA,"Animation,Comedy,Crime",6.9,23,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt3189262","tvEpisode","Bourbon Figures It Out","Bourbon Figures It Out","0","2013",NA,NA,"Animation,Comedy,Crime",6.8,24,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt3189268","tvEpisode","The Framed Great Detective","The Framed Great Detective","0","2013",NA,NA,"Animation,Comedy,Crime",6.4,18,"nm0945506","nm1108327","nm0945506 - nm1108327"
"tt3202630","tvEpisode","Episode #12.7","Episode #12.7","0","2013",NA,NA,"Comedy,Game-Show",5.5,18,"nm0235663","nm0505386,nm0666168","nm0235663 - nm0505386,nm0666168"
"tt3202696","tvEpisode","Kit and Kaboodle","Kit and Kaboodle","0","2013",NA,"29","Comedy,Game-Show",7.1,93,"nm0520961","nm0516032","nm0520961 - nm0516032"
"tt3203394","tvEpisode","Episode #12.8","Episode #12.8","0","2013",NA,NA,"Comedy,Game-Show",6.2,15,"nm0235663","nm0505386,nm0666168","nm0235663 - nm0505386,nm0666168"
"tt3203416","tvEpisode","Episode #12.9","Episode #12.9","0","2013",NA,NA,"Comedy,Game-Show",7.1,17,"nm0235663","nm0505386,nm0666168","nm0235663 - nm0505386,nm0666168"
"tt3205226","tvEpisode","K-Folk","K-Folk","0","2013",NA,"29","Comedy,Game-Show",6.8,85,"nm0520961","nm0516032","nm0520961 - nm0516032"
"tt3207372","tvSeries","Longbox of the Damned","Longbox of the Damned","0","2012",NA,NA,"Horror,Short",6.1,21,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt3211214","tvEpisode","The Mummy (1932)","The Mummy (1932)","0","2013",NA,"10","Documentary",7.9,26,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3216888","tvEpisode","Episode #12.10","Episode #12.10","0","2013",NA,NA,"Comedy,Game-Show",6.2,14,"nm0235663","nm0505386,nm0666168","nm0235663 - nm0505386,nm0666168"
"tt3217554","tvEpisode","Should We Scare the S#*% Out of Kids?","Should We Scare the S#*% Out of Kids?","0","2013",NA,"9","Comedy,Fantasy",6.8,66,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt3217556","tvEpisode","Devil","Devil","0","2013",NA,"45","Comedy,Fantasy",7.4,92,"nm3766090","nm3766090,nm3597657","nm3766090 - nm3766090,nm3597657"
"tt3217558","tvEpisode","How Come Super Mario Comics Don't Suck?","How Come Super Mario Comics Don't Suck?","0","2013",NA,"10","Comedy,Fantasy",7.1,54,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt3220872","tvEpisode","Knits and Knots","Knits and Knots","0","2013",NA,"29","Comedy,Game-Show",7.2,82,"nm0520961","nm0516032","nm0520961 - nm0516032"
"tt3223666","tvEpisode","Nick's Deadtime Stories: Along Came a Spider BTS Cast Interview Exclusive","Nick's Deadtime Stories: Along Came a Spider BTS Cast Interview Exclusive","0","2013",NA,NA,"Talk-Show",7,15,"nm4440179","nm4440179","nm4440179 - nm4440179"
"tt3226888","tvEpisode","The Thing from Another World: Climate of Fear #3-4","The Thing from Another World: Climate of Fear #3-4","0","2013",NA,"27","Comedy,Sci-Fi",8.2,6,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt3226890","tvEpisode","The Thing from Another World: Climate of Fear #1-2","The Thing from Another World: Climate of Fear #1-2","0","2013",NA,"31","Comedy,Sci-Fi",8.2,6,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt3226892","tvEpisode","Spider-Man: Crossfire","Spider-Man: Crossfire","0","2013",NA,"32","Comedy,Sci-Fi",8.2,6,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt3226894","tvEpisode","Showcase #4","Showcase #4","0","2013",NA,"25","Comedy,Sci-Fi",7.8,7,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt3226900","tvEpisode","2001: A Space Odyssey #1","2001: A Space Odyssey #1","0","2013",NA,"45","Comedy,Sci-Fi",8,14,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt3226902","tvEpisode","Showcase #22","Showcase #22","0","2013",NA,"21","Comedy,Sci-Fi",6.6,8,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt3226904","tvEpisode","Journey Into Mystery #83","Journey Into Mystery #83","0","2013",NA,"22","Comedy,Sci-Fi",7,6,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt3231044","tvEpisode","The Mummy's Hand","The Mummy's Hand","0","2013",NA,"6","Documentary",7.2,21,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3233576","tvEpisode","The Mummy's Tomb","The Mummy's Tomb","0","2013",NA,"4","Documentary",7.2,20,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3235804","tvEpisode","Lancana reakcija","Lancana reakcija","0","2013",NA,NA,"Comedy",8.5,8,"nm1030346","nm1636775","nm1030346 - nm1636775"
"tt3235806","tvEpisode","Kupio sam motor","Kupio sam motor","0","2013",NA,NA,"Comedy",9.2,6,"nm1030346","nm1636775","nm1030346 - nm1636775"
"tt3236898","tvEpisode","The Mummy's Ghost","The Mummy's Ghost","0","2013",NA,"4","Documentary",7.5,21,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3237842","tvEpisode","Little Red Riding Hood and the Monsters","Little Red Riding Hood and the Monsters","0","2013",NA,"27","Comedy",9.1,19,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3239214","tvEpisode","The Mummy's Curse","The Mummy's Curse","0","2013",NA,"5","Documentary",7.5,21,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3239818","tvEpisode","The Curse of Frankenstein","The Curse of Frankenstein","0","2013",NA,"8","Documentary",7.3,19,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3240758","tvEpisode","Pussy Talk 2","Pussy Talk 2","0","2013",NA,"19","Comedy",8.1,10,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3242886","tvEpisode","The Revenge of Frankenstein","The Revenge of Frankenstein","0","2013",NA,"8","Documentary",7.1,19,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3246372","tvEpisode","The Evil of Frankenstein","The Evil of Frankenstein","0","2013",NA,"4","Documentary",6.7,19,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3249330","tvEpisode","Frankenstein Created Woman","Frankenstein Created Woman","0","2013",NA,"7","Documentary",7,20,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3250084","tvEpisode","Gravity","Gravity","0","2013",NA,"4","Comedy,Short",5,10,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt3250648","tvEpisode","Deadtime Stories' Jaidan Jiron & Kalama Epstein Invasion of the Appleheads Cast Secrets Interview","Deadtime Stories' Jaidan Jiron & Kalama Epstein Invasion of the Appleheads Cast Secrets Interview","0","2013",NA,NA,"Talk-Show",7.2,16,"nm4440179","nm4440179","nm4440179 - nm4440179"
"tt3252408","tvEpisode","Frankenstein Must Be Destroyed","Frankenstein Must Be Destroyed","0","2013",NA,"8","Documentary",7,20,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3254702","tvEpisode","Frankenstein and the Monster from Hell","Frankenstein and the Monster from Hell","0","2013",NA,"6","Documentary",7,18,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3256340","tvEpisode","Kings","Kings","0","2013",NA,"29","Comedy,Game-Show",7.2,95,"nm0520961","nm0516032","nm0520961 - nm0516032"
"tt3256342","tvEpisode","Killers","Killers","0","2013",NA,"29","Comedy,Game-Show",7.1,92,"nm0520961","nm0516032","nm0520961 - nm0516032"
"tt3256360","tvEpisode","Gamera","Gamera","0","2013",NA,"8","Documentary",6.5,19,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3257180","tvEpisode","Gamera vs. Barugon","Gamera vs. Barugon","0","2013",NA,"6","Documentary",5.9,18,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3260316","tvEpisode","Gamera vs. Gyaos","Gamera vs. Gyaos","0","2013",NA,"5","Documentary",6.3,18,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3263494","tvEpisode","Gamera vs. Viras","Gamera vs. Viras","0","2013",NA,"6","Documentary",5.8,17,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3265742","tvEpisode","Gamera vs Guiron","Gamera vs Guiron","0","2013",NA,"7","Documentary",6.2,18,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3265886","tvEpisode","Episode #12.11","Episode #12.11","0","2013",NA,NA,"Comedy,Game-Show",6.6,14,"nm0235663","nm0505386,nm0666168","nm0235663 - nm0505386,nm0666168"
"tt3265896","tvEpisode","Dawn of the Commercials","Dawn of the Commercials","0","2013",NA,"49","Comedy,Fantasy",8.4,112,"nm3766090","nm3766090,nm3597657","nm3766090 - nm3766090,nm3597657"
"tt3265900","tvEpisode","Has CGI Gone Too Far?","Has CGI Gone Too Far?","0","2013",NA,"11","Comedy,Fantasy",6.8,72,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt3265916","tvEpisode","Episode #12.12","Episode #12.12","0","2013",NA,NA,"Comedy,Game-Show",6.5,12,"nm0235663","nm0505386,nm0666168","nm0235663 - nm0505386,nm0666168"
"tt3266618","tvEpisode","Dr. Jekyll & Mr. Hyde","Dr. Jekyll & Mr. Hyde","0","2013",NA,NA,"Comedy,Talk-Show",7.5,28,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt3268002","tvEpisode","Gamera vs. Jiger","Gamera vs. Jiger","0","2013",NA,"6","Documentary",6.2,17,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3269092","tvEpisode","Deadtime Stories: Behind the Scenes & Cast Interview Along Came a Spider - spoilers!","Deadtime Stories: Behind the Scenes & Cast Interview Along Came a Spider - spoilers!","0","2013",NA,NA,"Talk-Show",7,15,"nm4440179","nm4440179","nm4440179 - nm4440179"
"tt3269104","tvEpisode","Deadtime Stories The Beast of Baskerville Behind The Scenes & Cast Interviews with Piper Reese!","Deadtime Stories The Beast of Baskerville Behind The Scenes & Cast Interviews with Piper Reese!","0","2013",NA,NA,"Talk-Show",7,16,"nm4440179","nm4440179","nm4440179 - nm4440179"
"tt3270524","tvEpisode","Gamera vs. Zigra","Gamera vs. Zigra","0","2013",NA,"7","Documentary",5.6,19,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3271370","tvEpisode","Knowledge","Knowledge","0","2013",NA,"29","Comedy,Game-Show",7.1,83,"nm0520961","nm0516032","nm0520961 - nm0516032"
"tt3274630","tvEpisode","Death Note Vol. 1","Death Note Vol. 1","0","2013",NA,"5","Horror,Short",7.8,8,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt3274644","tvEpisode","Gamera Next Gen","Gamera Next Gen","0","2013",NA,"6","Documentary",5.9,17,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3276688","tvEpisode","Alien (1979)","Alien (1979)","0","2013",NA,"13","Documentary",7.1,26,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3277148","tvEpisode","Pagan Invasion: Halloween, Trick or Treat? - Part 1","Pagan Invasion: Halloween, Trick or Treat? - Part 1","0","2013",NA,"17","Comedy",8.4,17,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3278558","tvEpisode","Aliens","Aliens","0","2013",NA,"7","Documentary",7.7,23,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3278826","tvEpisode","Alien³","Alien³","0","2013",NA,"10","Comedy,Fantasy,Sci-Fi",7.2,152,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3279796","tvEpisode","Alien³","Alien³","0","2013",NA,"7","Documentary",7.3,22,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3282920","tvEpisode","Alien: Resurrection","Alien: Resurrection","0","2013",NA,"6","Documentary",7,22,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3285804","tvEpisode","Alien Vs. Predator","Alien Vs. Predator","0","2013",NA,"6","Documentary",7.3,22,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3286634","tvEpisode","Deadtime Stories Grandpa's Monster Movies Cast Dishes the Dirt on Gus-Gus Behind the Scenes Exclusive","Deadtime Stories Grandpa's Monster Movies Cast Dishes the Dirt on Gus-Gus Behind the Scenes Exclusive","0","2013",NA,NA,"Talk-Show",7,15,"nm4440179","nm4440179","nm4440179 - nm4440179"
"tt3286864","tvEpisode","Alien Vs. Predator: Requiem","Alien Vs. Predator: Requiem","0","2013",NA,"4","Documentary",7,23,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3289578","tvEpisode","Keys","Keys","0","2013",NA,"29","Comedy,Game-Show",7,79,"nm0520961","nm0516032","nm0520961 - nm0516032"
"tt3291576","tvEpisode","Dawn of the Dead (1978)","Dawn of the Dead (1978)","0","2013",NA,"9","Documentary",7.8,21,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3293394","tvEpisode","Day of the Dead","Day of the Dead","0","2013",NA,"8","Documentary",7.2,18,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3293452","tvEpisode","Basket Case","Basket Case","0","2013",NA,"19","Comedy",7,13,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3293454","tvEpisode","Don't Go in the Woods... Alone!","Don't Go in the Woods... Alone!","0","2013",NA,"20","Comedy",7.8,16,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3295100","tvEpisode","Land of the Dead","Land of the Dead","0","2013",NA,"8","Documentary",6.9,23,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3295822","tvEpisode","Pagan Invasion: Halloween, Trick or Treat? - Part 2","Pagan Invasion: Halloween, Trick or Treat? - Part 2","0","2013",NA,"15","Comedy",8.3,14,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3296886","tvEpisode","Diary of the Dead","Diary of the Dead","0","2013",NA,"9","Documentary",6.9,20,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3299934","tvEpisode","Survival of the Dead","Survival of the Dead","0","2013",NA,"3","Documentary",6.8,20,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3302074","tvEpisode","Night of the Living Dead: Full Length Commentary","Night of the Living Dead: Full Length Commentary","0","2013",NA,"97","Documentary",7.8,19,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3305174","tvEpisode","Kinetic","Kinetic","0","2013",NA,"29","Comedy,Game-Show",6.9,81,"nm0520961","nm0516032","nm0520961 - nm0516032"
"tt3310176","tvEpisode","Top 12 Santa Clauses","Top 12 Santa Clauses","0","2013",NA,"27","Comedy,Fantasy",7.1,66,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt3312114","tvEpisode","Ender's Game","Ender's Game","0","2013",NA,"5","Comedy,Short",4.5,8,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt3312580","tvEpisode","Corpse Killer","Corpse Killer","0","2013",NA,NA,"Comedy,Talk-Show",7.3,24,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt3314020","tvEpisode","Druzba je druzba, tuzba je tuzba","Druzba je druzba, tuzba je tuzba","0","2013",NA,NA,"Comedy",9.2,6,"nm1030346","nm1636775","nm1030346 - nm1636775"
"tt3322222","tvEpisode","Keeps","Keeps","0","2013",NA,"29","Comedy,Game-Show",6.8,75,"nm0520961","nm0516032","nm0520961 - nm0516032"
"tt3326004","tvEpisode","Amazing 'Crazy' Race","Amazing 'Crazy' Race","0","2013",NA,"87","Adventure,Family,Game-Show",8.1,46,"nm0887536","nm1039864,nm0887536","nm0887536 - nm1039864,nm0887536"
"tt3326676","tvEpisode","Thor: The Dark World","Thor: The Dark World","0","2013",NA,"7","Comedy,Short",4.4,13,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt3327000","tvEpisode","Savrseni spermatozoid","Savrseni spermatozoid","0","2013",NA,NA,"Comedy",9.2,6,"nm1030346","nm1636775","nm1030346 - nm1636775"
"tt3331484","tvEpisode","Turkish I Spit on Your Grave","Turkish I Spit on Your Grave","0","2013",NA,"16","Comedy",7.3,12,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3331544","tvEpisode","Let My Puppets Come","Let My Puppets Come","0","2013",NA,"17","Comedy",7.6,17,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3331880","tvEpisode","The Worst Christmas Special Ever!","The Worst Christmas Special Ever!","0","2013",NA,"31","Comedy,Fantasy",8.8,146,"nm3766090","nm3766090,nm3597657","nm3766090 - nm3766090,nm3597657"
"tt3331882","tvEpisode","Eight Crazy Nights","Eight Crazy Nights","0","2013",NA,"29","Comedy,Fantasy",7.7,118,"nm3766090","nm3766090,nm3597657","nm3766090 - nm3766090,nm3597657"
"tt3331884","tvEpisode","Why Lie About Santa?","Why Lie About Santa?","0","2013",NA,"6","Comedy,Fantasy",5.8,57,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt3339670","tvEpisode","Caj za prostatu, da prostis","Caj za prostatu, da prostis","0","2013",NA,NA,"Comedy",9,6,"nm1030346","nm1636775","nm1030346 - nm1636775"
"tt3342150","tvEpisode","Mike Tyson's Punch-Out!!","Mike Tyson's Punch-Out!!","0","2013",NA,NA,"Comedy,Talk-Show",7,29,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt3342154","tvEpisode","Excitebike","Excitebike","0","2013",NA,NA,"Comedy,Talk-Show",7.2,25,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt3345398","tvEpisode","AVGN Games","AVGN Games","0","2013",NA,"22","Comedy,Fantasy,Sci-Fi",8.7,234,"nm3005544","nm3005544","nm3005544 - nm3005544"
"tt3355108","tvEpisode","B.C.: The First Thanksgiving","B.C.: The First Thanksgiving","0","2013",NA,"15","Comedy",7.9,10,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3358392","tvEpisode","Bacanje na hladno","Bacanje na hladno","0","2013",NA,NA,"Comedy",9,6,"nm1030346","nm1636775","nm1030346 - nm1636775"
"tt3358650","tvEpisode","Hunger Games: Catching Fire","Hunger Games: Catching Fire","0","2013",NA,"5","Comedy,Short",6.2,12,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt3359242","tvEpisode","Russian Hobbit","Russian Hobbit","0","2013",NA,"15","Comedy",7.6,16,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3359268","tvEpisode","Silent Night, Deadly Night","Silent Night, Deadly Night","0","2013",NA,"30","Comedy",8.4,20,"nm1121649","nm1121649","nm1121649 - nm1121649"
"tt3359726","tvEpisode","Why Is Arthur Christmas a Masterpiece?","Why Is Arthur Christmas a Masterpiece?","0","2013",NA,"7","Comedy,Fantasy",6.8,55,"nm3766090","nm3766090","nm3766090 - nm3766090"
"tt3370696","tvEpisode","James Bond 007: Nightfire","James Bond 007: Nightfire","0","2013",NA,NA,"Comedy,Talk-Show",6.8,22,"nm3006224","nm3005544","nm3006224 - nm3005544"
"tt3372190","tvEpisode","Dance Off","Dance Off","0","2005",NA,NA,"Family,Game-Show,Music",6.2,8,"nm1541136","nm0095498","nm1541136 - nm0095498"
"tt3374642","tvEpisode","Star Trek: The Next Generation #2","Star Trek: The Next Generation #2","0","2013",NA,"23","Comedy,Sci-Fi",6.8,7,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt3374652","tvEpisode","Marville #6-7","Marville #6-7","0","2014",NA,"35","Comedy,Sci-Fi",7.2,6,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt3374656","tvEpisode","All-Star Batman and Robin #7","All-Star Batman and Robin #7","0","2014",NA,"28","Comedy,Sci-Fi",7.6,6,"nm3809533","nm3809533","nm3809533 - nm3809533"
"tt3376592","tvEpisode","Skup britanskih konzervativaca","Skup britanskih konzervativaca","0","2013",NA,NA,"Comedy",9.4,7,"nm1030346","nm1636775","nm1030346 - nm1636775"
"tt3377546","tvEpisode","Atari: Part 4 - Space Games!","Atari: Part 4 - Space Games!","0","2013",NA,NA,"Comedy,Talk-Show",7.4,25,"nm3006224","nm3005544","nm3006224 - nm3005544"
